Date,Open,High,Low,Close,Adj Close,Volume
2020-06-19,1.040000,1.040000,0.860000,0.880000,0.880000,515400
2020-06-22,0.900000,1.000000,0.860000,0.880000,0.880000,505600
2020-06-23,0.920000,0.980000,0.870000,0.880000,0.880000,566400
2020-06-24,0.960000,0.960000,0.850000,0.870000,0.870000,254000
2020-06-25,0.870000,0.900000,0.850000,0.900000,0.900000,146000
2020-06-26,0.990000,0.990000,0.800000,0.800000,0.800000,608700
2020-06-29,0.740000,0.850000,0.740000,0.830000,0.830000,456800
2020-06-30,0.830000,0.900000,0.810000,0.900000,0.900000,255700
2020-07-01,0.900000,0.930000,0.850000,0.920000,0.920000,139700
2020-07-02,0.900000,0.970000,0.870000,0.930000,0.930000,182000
2020-07-06,0.950000,1.050000,0.880000,0.890000,0.890000,358400
2020-07-07,0.810000,0.930000,0.810000,0.870000,0.870000,212300
2020-07-08,0.930000,0.930000,0.790000,0.830000,0.830000,557500
2020-07-09,0.780000,0.860000,0.780000,0.820000,0.820000,197700
2020-07-10,0.810000,0.980000,0.800000,0.940000,0.940000,691600
2020-07-13,0.900000,1.170000,0.900000,1.080000,1.080000,1143900
2020-07-14,1.170000,1.170000,0.990000,1.060000,1.060000,294800
2020-07-15,1.000000,1.100000,1.000000,1.040000,1.040000,308000
2020-07-16,1.080000,1.080000,1.010000,1.030000,1.030000,143500
2020-07-17,1.100000,1.130000,0.980000,0.990000,0.990000,274000
2020-07-20,0.950000,1.030000,0.950000,0.990000,0.990000,195900
2020-07-21,1.000000,1.050000,0.950000,1.010000,1.010000,1266100
2020-07-22,1.070000,1.070000,0.950000,0.970000,0.970000,288000
2020-07-23,0.950000,0.970000,0.910000,0.940000,0.940000,302600
2020-07-24,0.910000,0.950000,0.900000,0.940000,0.940000,150900
2020-07-27,0.890000,1.030000,0.890000,0.940000,0.940000,399600
2020-07-28,0.950000,1.030000,0.930000,0.970000,0.970000,757900
2020-07-29,1.010000,1.040000,0.970000,1.040000,1.040000,257300
2020-07-30,0.970000,1.130000,0.970000,1.080000,1.080000,460900
2020-07-31,1.080000,1.220000,0.990000,1.070000,1.070000,723200
2020-08-03,1.170000,1.170000,1.070000,1.150000,1.150000,258200
2020-08-04,1.100000,1.210000,1.100000,1.190000,1.190000,432500
2020-08-05,1.200000,1.310000,1.200000,1.300000,1.300000,858200
2020-08-06,1.280000,1.410000,1.260000,1.400000,1.400000,705300
2020-08-07,1.360000,1.570000,1.310000,1.320000,1.320000,1566200
2020-08-10,1.350000,1.460000,1.340000,1.450000,1.450000,751200
2020-08-11,1.420000,1.500000,1.380000,1.400000,1.400000,643400
2020-08-12,1.460000,1.520000,1.330000,1.350000,1.350000,1216900
2020-08-13,1.300000,1.380000,1.210000,1.270000,1.270000,607800
2020-08-14,1.270000,1.390000,1.250000,1.380000,1.380000,651500
2020-08-17,1.430000,1.430000,1.290000,1.320000,1.320000,411400
2020-08-18,1.290000,1.360000,1.290000,1.310000,1.310000,520800
2020-08-19,1.410000,1.410000,1.290000,1.320000,1.320000,190600
2020-08-20,1.300000,1.340000,1.270000,1.290000,1.290000,264400
2020-08-21,1.360000,1.360000,1.150000,1.190000,1.190000,622000
2020-08-24,1.200000,1.200000,1.150000,1.190000,1.190000,181500
2020-08-25,1.230000,1.250000,1.150000,1.210000,1.210000,227100
2020-08-26,1.220000,1.220000,1.160000,1.180000,1.180000,199400
2020-08-27,1.150000,1.200000,1.150000,1.190000,1.190000,155600
2020-08-28,1.200000,1.260000,1.200000,1.230000,1.230000,340600
2020-08-31,1.200000,1.250000,1.200000,1.250000,1.250000,225500
2020-09-01,1.210000,1.330000,1.200000,1.330000,1.330000,585600
2020-09-02,1.250000,1.350000,1.250000,1.270000,1.270000,279000
2020-09-03,1.310000,1.310000,1.180000,1.220000,1.220000,326500
2020-09-04,1.190000,1.300000,1.170000,1.280000,1.280000,365700
2020-09-08,1.260000,1.320000,1.230000,1.290000,1.290000,328600
2020-09-09,1.410000,1.410000,1.230000,1.260000,1.260000,254000
2020-09-10,1.210000,1.310000,1.210000,1.260000,1.260000,110100
2020-09-11,1.250000,1.270000,1.180000,1.190000,1.190000,195000
2020-09-14,1.250000,1.250000,1.170000,1.170000,1.170000,229400
2020-09-15,1.170000,1.220000,1.150000,1.180000,1.180000,246600
2020-09-16,1.200000,1.210000,1.170000,1.200000,1.200000,204500
2020-09-17,1.240000,1.240000,1.170000,1.200000,1.200000,159400
2020-09-18,1.190000,1.200000,1.130000,1.140000,1.140000,342400
2020-09-21,1.130000,1.140000,1.050000,1.080000,1.080000,480200
2020-09-22,1.050000,1.130000,1.050000,1.110000,1.110000,125600
2020-09-23,1.120000,1.120000,1.050000,1.070000,1.070000,151200
2020-09-24,1.050000,1.080000,1.010000,1.060000,1.060000,229700
2020-09-25,1.170000,1.170000,1.010000,1.070000,1.070000,153000
2020-09-28,0.970000,1.170000,0.970000,1.020000,1.020000,240400
2020-09-29,0.970000,1.080000,0.970000,1.050000,1.050000,168300
2020-09-30,1.100000,1.100000,1.010000,1.050000,1.050000,263500
2020-10-01,1.020000,1.080000,1.020000,1.050000,1.050000,136200
2020-10-02,1.000000,1.090000,1.000000,1.060000,1.060000,251700
2020-10-05,1.110000,1.170000,1.040000,1.150000,1.150000,305800
2020-10-06,1.200000,1.240000,1.050000,1.200000,1.200000,486400
2020-10-07,1.240000,1.260000,1.200000,1.240000,1.240000,322600
2020-10-08,1.250000,1.400000,1.240000,1.390000,1.390000,863100
2020-10-09,1.410000,1.440000,1.380000,1.430000,1.430000,954200
2020-10-12,1.440000,1.580000,1.440000,1.570000,1.570000,678500
2020-10-13,1.550000,1.640000,1.420000,1.640000,1.640000,607500
2020-10-14,1.670000,1.760000,1.550000,1.590000,1.590000,482200
2020-10-15,1.580000,1.580000,1.490000,1.560000,1.560000,236700
2020-10-16,1.590000,1.590000,1.460000,1.460000,1.460000,464800
2020-10-19,1.560000,1.570000,1.400000,1.480000,1.480000,673000
2020-10-20,1.540000,1.650000,1.490000,1.620000,1.620000,515200
2020-10-21,1.700000,1.950000,1.600000,1.900000,1.900000,1160000
