Date,Open,High,Low,Close,Adj Close,Volume
2020-01-14,9.705000,9.930000,9.629000,9.770000,9.770000,235100
2020-01-15,10.050000,10.320000,9.840000,10.120000,10.120000,433500
2020-01-16,10.363000,10.500000,10.030000,10.153000,10.153000,281100
2020-01-17,10.120000,10.480000,10.097000,10.330000,10.330000,271700
2020-01-21,10.390000,10.390000,9.888000,10.130000,10.130000,344500
2020-01-22,10.015000,10.480000,9.970000,10.035000,10.035000,143300
2020-01-23,9.790000,10.300000,9.780000,10.260000,10.260000,137700
2020-01-24,10.060000,10.300000,9.810000,9.935000,9.935000,246400
2020-01-27,9.810000,9.940000,9.420000,9.800000,9.800000,229700
2020-01-28,9.990000,10.070000,9.600000,9.694000,9.694000,170100
2020-01-29,9.735000,9.860000,9.489000,9.800000,9.800000,114100
2020-01-30,9.903000,9.950000,9.460000,9.577000,9.577000,120500
2020-01-31,9.320000,9.780000,9.320000,9.550000,9.550000,125200
2020-02-03,9.545000,9.610000,9.100000,9.290000,9.290000,203800
2020-02-04,9.450000,9.500000,8.991000,9.036000,9.036000,235100
2020-02-05,9.000000,9.105000,8.740000,8.773000,8.773000,329600
2020-02-06,8.810000,8.900000,8.430000,8.720000,8.720000,491800
2020-02-07,8.380000,8.725000,8.150000,8.320000,8.320000,509500
2020-02-10,8.100000,8.320000,8.080000,8.263000,8.263000,308100
2020-02-11,8.030000,8.460000,8.030000,8.310000,8.310000,260500
2020-02-12,8.505000,8.510000,8.270000,8.360000,8.360000,228700
2020-02-13,8.320000,8.920000,8.320000,8.890000,8.890000,314600
2020-02-14,9.220000,9.220000,8.950000,9.060000,9.060000,324000
2020-02-18,9.050000,9.210000,8.700000,8.850000,8.850000,331800
2020-02-19,8.820000,9.000000,8.750000,8.910000,8.910000,156700
2020-02-20,8.910000,9.120000,8.802000,8.853000,8.853000,157800
2020-02-21,9.050000,9.050000,8.400000,8.580000,8.580000,187900
2020-02-24,8.330000,8.330000,7.910000,8.121000,8.121000,469100
2020-02-25,8.000000,8.200000,7.600000,7.860000,7.860000,684200
2020-02-26,7.810000,7.905000,7.165000,7.389000,7.389000,555800
2020-02-27,7.390000,7.390000,6.800000,7.040000,7.040000,642000
2020-02-28,6.680000,7.120000,6.440000,7.058000,7.058000,529300
2020-03-02,7.000000,7.200000,6.550000,6.753000,6.753000,373800
2020-03-03,6.800000,6.920000,6.100000,6.173000,6.173000,456700
2020-03-04,6.170000,6.823000,6.161000,6.688000,6.688000,314000
2020-03-05,6.630000,7.102000,6.300000,7.102000,7.102000,387900
2020-03-06,6.840000,6.944000,6.440000,6.580000,6.580000,412500
2020-03-09,5.874000,6.300000,5.675000,5.682000,5.682000,652700
2020-03-10,5.725000,6.140000,5.520000,5.708000,5.708000,344300
2020-03-11,5.550000,5.800000,5.010000,5.051000,5.051000,658600
2020-03-12,4.830000,4.980000,4.058000,4.112000,4.112000,783300
2020-03-13,4.220000,4.550000,4.050000,4.360000,4.360000,621000
2020-03-16,4.010000,4.403000,3.693000,4.079000,4.079000,658300
2020-03-17,4.000000,4.767000,3.850000,4.750000,4.750000,722000
2020-03-18,4.750000,4.860000,3.770000,4.550000,4.550000,798700
2020-03-19,4.550000,4.706000,3.800000,4.550000,4.550000,444100
2020-03-20,4.700000,5.475000,4.500000,4.626000,4.626000,448900
2020-03-23,4.830000,5.000000,4.500000,4.944000,4.944000,385000
2020-03-24,5.020000,5.780000,5.020000,5.690000,5.690000,527500
2020-03-25,6.005000,6.188000,5.450000,6.060000,6.060000,474700
2020-03-26,6.430000,6.630000,6.025000,6.590000,6.590000,644300
2020-03-27,6.500000,6.660000,6.049000,6.210000,6.210000,588100
2020-03-30,6.390000,6.390000,5.790000,5.990000,5.990000,259900
2020-03-31,6.025000,6.100000,5.670000,5.821000,5.821000,219900
2020-04-01,5.750000,5.980000,5.260000,5.410000,5.410000,238800
2020-04-02,5.410000,5.811000,5.250000,5.788000,5.788000,202600
2020-04-03,5.620000,5.850000,5.500000,5.653000,5.653000,152500
2020-04-06,5.500000,5.907000,5.500000,5.850000,5.850000,201200
2020-04-07,6.000000,6.070000,5.650000,5.850000,5.850000,215800
2020-04-08,5.870000,6.100000,5.550000,5.770000,5.770000,255100
2020-04-09,5.525000,5.880000,5.444000,5.770000,5.770000,285500
2020-04-13,5.500000,5.950000,5.500000,5.619000,5.619000,223000
2020-04-14,5.650000,6.055000,5.620000,5.655000,5.655000,181300
2020-04-15,5.425000,5.660000,5.369000,5.602000,5.602000,149000
2020-04-16,5.790000,5.790000,5.400000,5.510000,5.510000,139800
2020-04-17,5.600000,5.745000,5.460000,5.640000,5.640000,201300
2020-04-20,5.620000,6.047000,5.500000,5.940000,5.940000,343500
2020-04-21,5.900000,6.186000,5.750000,6.000000,6.000000,291300
2020-04-22,6.430000,6.449000,6.025000,6.430000,6.430000,270700
2020-04-23,6.430000,7.016000,6.280000,6.980000,6.980000,466700
2020-04-24,7.000000,7.140000,6.810000,7.040000,7.040000,293200
2020-04-27,7.015000,7.550000,7.015000,7.323000,7.323000,363900
2020-04-28,7.355000,7.500000,6.880000,7.130000,7.130000,296200
2020-04-29,7.150000,7.450000,7.140000,7.260000,7.260000,303800
2020-04-30,7.320000,7.500000,7.100000,7.190000,7.190000,193100
2020-05-01,7.010000,7.231000,6.540000,6.840000,6.840000,244200
2020-05-04,7.070000,7.070000,6.650000,6.750000,6.750000,236800
2020-05-05,6.750000,7.203000,6.750000,7.200000,7.200000,180400
2020-05-06,7.100000,7.250000,6.997000,7.120000,7.120000,196800
2020-05-07,7.120000,7.310000,6.910000,6.958000,6.958000,212100
2020-05-08,7.000000,7.196000,6.910000,7.150000,7.150000,176300
2020-05-11,7.285000,7.391000,7.084000,7.390000,7.390000,260700
2020-05-12,7.480000,7.820000,7.273000,7.354000,7.354000,413900
2020-05-13,7.400000,7.570000,7.146000,7.470000,7.470000,449800
2020-05-14,7.465000,8.000000,7.233000,8.000000,8.000000,555500
2020-05-15,8.250000,9.270000,8.250000,9.218000,9.218000,1353200
2020-05-18,9.350000,9.890000,8.650000,9.670000,9.670000,568500
2020-05-19,9.380000,9.830000,9.111000,9.400000,9.400000,430100
2020-05-20,9.450000,9.930000,8.900000,9.100000,9.100000,473000
2020-05-21,9.090000,9.360000,8.914000,9.320000,9.320000,257100
2020-05-22,9.420000,9.720000,9.140000,9.653000,9.653000,419900
2020-05-26,9.760000,9.900000,9.560000,9.830000,9.830000,372500
2020-05-27,9.980000,9.980000,9.520000,9.840000,9.840000,247000
2020-05-28,9.790000,9.850000,9.636000,9.760000,9.760000,251800
2020-05-29,9.550000,10.258000,9.331000,10.240000,10.240000,442000
2020-06-01,10.250000,10.430000,9.817000,10.370000,10.370000,480800
2020-06-02,10.400000,10.450000,10.000000,10.400000,10.400000,217600
2020-06-03,10.180000,10.550000,10.137000,10.472000,10.472000,298200
2020-06-04,10.550000,10.550000,9.820000,10.250000,10.250000,216400
2020-06-05,10.300000,10.940000,10.050000,10.280000,10.280000,286400
2020-06-08,10.650000,10.960000,10.200000,10.270000,10.270000,280200
2020-06-09,10.330000,10.330000,10.100000,10.170000,10.170000,223600
2020-06-10,10.055000,10.415000,9.945000,10.060000,10.060000,312700
2020-06-11,9.650000,9.940000,8.870000,9.100000,9.100000,698600
2020-06-12,9.100000,9.570000,8.932000,9.170000,9.170000,387600
2020-06-15,9.000000,9.974000,8.800000,9.950000,9.950000,182500
2020-06-16,10.530000,10.530000,9.901000,9.980000,9.980000,224400
2020-06-17,9.970000,10.066000,9.793000,10.050000,10.050000,156700
2020-06-18,10.500000,10.500000,10.000000,10.200000,10.200000,595700
2020-06-19,10.397000,10.500000,10.050000,10.140000,10.140000,465500
2020-06-22,10.300000,10.340000,10.100000,10.310000,10.310000,252000
2020-06-23,10.360000,10.510000,10.247000,10.430000,10.430000,347700
2020-06-24,10.300000,10.530000,9.950000,10.119000,10.119000,327000
2020-06-25,9.670000,10.250000,9.670000,10.120000,10.120000,186500
2020-06-26,9.797000,10.250000,9.350000,10.030000,10.030000,188500
2020-06-29,10.030000,10.130000,9.636000,9.670000,9.670000,217100
2020-06-30,9.500000,10.100000,9.500000,9.998000,9.998000,126300
2020-07-01,10.000000,10.190000,9.910000,10.190000,10.190000,132500
2020-07-02,10.100000,10.445000,9.901000,10.000000,10.000000,204100
2020-07-06,10.000000,10.250000,9.920000,10.030000,10.030000,281900
2020-07-07,10.190000,10.190000,9.847000,10.100000,10.100000,210600
2020-07-08,10.230000,10.340000,10.000000,10.318000,10.318000,193200
2020-07-09,10.250000,10.450000,10.122000,10.295000,10.295000,159900
2020-07-10,10.000000,11.360000,10.000000,11.290000,11.290000,580200
2020-07-13,11.250000,12.040000,11.150000,11.317000,11.317000,1051500
2020-07-14,11.110000,11.800000,11.075000,11.540000,11.540000,230700
2020-07-15,11.605000,11.930000,11.450000,11.500000,11.500000,248500
2020-07-16,11.450000,11.825000,11.270000,11.285000,11.285000,173400
2020-07-17,11.280000,11.430000,10.850000,11.150000,11.150000,259400
2020-07-20,11.500000,11.530000,11.000000,11.530000,11.530000,274900
2020-07-21,11.450000,12.280000,11.450000,12.198000,12.198000,477200
2020-07-22,12.370000,12.537000,12.231000,12.450000,12.450000,227400
2020-07-23,12.250000,12.630000,12.220000,12.300000,12.300000,197300
2020-07-24,12.000000,12.360000,11.600000,12.188000,12.188000,219100
2020-07-27,12.590000,12.824000,12.290000,12.820000,12.820000,301800
2020-07-28,12.900000,13.673000,12.750000,13.280000,13.280000,529000
2020-07-29,13.500000,13.753000,13.360000,13.635000,13.635000,463200
2020-07-30,13.700000,13.700000,12.820000,13.455000,13.455000,275900
2020-07-31,13.630000,13.630000,12.992000,13.413000,13.413000,354800
2020-08-03,13.350000,13.930000,13.350000,13.927000,13.927000,322600
2020-08-04,13.990000,14.012000,12.820000,13.880000,13.880000,312700
2020-08-05,14.128000,14.128000,13.600000,13.840000,13.840000,361500
2020-08-06,13.840000,14.450000,13.840000,14.440000,14.440000,377400
2020-08-07,14.510000,14.620000,14.020000,14.350000,14.350000,396300
2020-08-10,14.570000,15.000000,14.450000,14.990000,14.990000,356100
2020-08-11,15.000000,15.250000,14.100000,14.470000,14.470000,602700
2020-08-12,14.640000,15.316000,14.500000,14.910000,14.910000,708300
2020-08-13,15.240000,15.638000,14.591000,15.450000,15.450000,1363500
2020-08-14,15.880000,16.059999,15.111000,16.010000,16.010000,984200
2020-08-17,16.010000,16.295000,15.700000,15.840000,15.840000,684400
2020-08-18,15.040000,16.000000,14.991000,15.100000,15.100000,684800
2020-08-19,15.200000,15.501000,14.630000,14.660000,14.660000,519100
2020-08-20,14.600000,14.750000,14.000000,14.300000,14.300000,700700
2020-08-21,14.500000,14.500000,13.300000,14.008000,14.008000,1052000
2020-08-24,14.010000,14.670000,14.010000,14.600000,14.600000,530100
2020-08-25,15.200000,15.200000,14.420000,14.450000,14.450000,372200
2020-08-26,14.820000,14.820000,14.000000,14.191000,14.191000,429400
2020-08-27,14.750000,14.841000,13.600000,14.640000,14.640000,399800
2020-08-28,14.460000,15.316000,14.450000,15.250000,15.250000,444600
2020-08-31,15.470000,15.470000,14.608000,15.250000,15.250000,363600
2020-09-01,15.250000,15.500000,14.601000,14.819000,14.819000,298900
2020-09-02,14.400000,15.100000,13.812000,14.040000,14.040000,421800
2020-09-03,14.000000,14.500000,13.490000,13.700000,13.700000,748700
2020-09-04,13.400000,14.280000,12.700000,13.800000,13.800000,663500
2020-09-08,13.310000,13.850000,13.150000,13.450000,13.450000,286500
2020-09-09,13.220000,14.320000,13.220000,13.600000,13.600000,232600
2020-09-10,13.575000,13.960000,13.120000,13.250000,13.250000,357600
2020-09-11,13.410000,13.900000,13.110000,13.860000,13.860000,218500
2020-09-14,14.140000,14.140000,13.340000,13.556000,13.556000,236900
2020-09-15,13.550000,13.970000,13.310000,13.423000,13.423000,201900
2020-09-16,13.880000,14.070000,13.150000,13.820000,13.820000,252100
2020-09-17,13.980000,14.150000,13.300000,14.150000,14.150000,252800
2020-09-18,13.480000,14.300000,13.480000,14.100000,14.100000,206200
2020-09-21,14.100000,14.100000,13.029000,13.505000,13.505000,361200
2020-09-22,13.540000,13.696000,12.550000,13.555000,13.555000,180000
2020-09-23,13.585000,13.585000,12.795000,12.910000,12.910000,311900
2020-09-24,12.520000,12.850000,12.050000,12.328000,12.328000,397400
2020-09-25,11.600000,12.706000,11.600000,12.360000,12.360000,472800
2020-09-28,12.500000,12.785000,11.722000,12.670000,12.670000,215700
2020-09-29,12.670000,13.050000,12.670000,12.890000,12.890000,149300
2020-09-30,13.050000,13.050000,12.720000,12.955000,12.955000,174500
2020-10-01,12.710000,13.100000,12.500000,12.930000,12.930000,126800
2020-10-02,12.115000,13.030000,12.115000,12.970000,12.970000,181600
2020-10-05,13.070000,13.580000,12.901000,13.330000,13.330000,234600
2020-10-06,13.390000,13.630000,13.125000,13.308000,13.308000,226300
2020-10-07,13.218000,13.870000,13.214000,13.760000,13.760000,342000
2020-10-08,14.000000,15.160000,13.880000,15.107000,15.107000,715900
2020-10-09,15.476000,15.760000,14.930000,15.320000,15.320000,836600
2020-10-12,15.690000,15.950000,15.620000,15.840000,15.840000,688500
2020-10-13,15.500000,15.900000,14.900000,15.850000,15.850000,681500
2020-10-14,15.923000,16.059999,15.589000,15.658000,15.658000,466000
2020-10-15,15.252000,16.020000,15.150000,15.513000,15.513000,277700
2020-10-16,15.520000,16.309000,15.180000,15.880000,15.880000,530800
2020-10-19,14.890000,16.459999,14.890000,15.840000,15.840000,353900
2020-10-20,15.900000,16.410000,15.770000,16.209999,16.209999,375100
2020-10-21,16.440001,16.719999,16.106001,16.350000,16.350000,535900
